,Quantile,Time,State variable,Smoothing,Residuals,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax,Smax/Var
0,0.05,249,-0.4782699827313262,0.01097265326992209,-0.48924263600124834,0.03760104831098282,0.18820788951098605,-0.043596534412190864,-0.11627417182460953,0.9998868768371005,3.2564143749253727e-09,7.7939316320076e-05,0.002638878873571316,0.06700417890559181
1,0.05,259,-0.3040951640120098,-0.3177897106932793,0.013694546681269553,0.03760010892673132,0.1755096361860194,0.005593947199581394,-0.13243608503385296,0.9992061232751432,4.330436037347868e-08,4.198115801108421e-05,0.002561413902782606,0.06809240986254309
2,0.05,269,-0.18798862333232982,-0.16592083584641387,-0.08414329036767669,0.038469926214201186,0.17808843998952445,-0.029803456235475603,-0.11188952893600203,0.9892476946107336,0.00011947955290221313,0.0030556737780581466,0.0027685793861289207,0.07117649669210147
3,0.05,279,-0.26115743566267974,-0.040098912419589045,-0.2255421353652949,0.036728947476080985,0.24301350566999388,0.011852107543939477,-0.11336238145451732,0.9996529340259133,1.3526160706816618e-10,5.2460604948713786e-05,0.002837110448420228,0.07720320807997037
4,0.05,289,-0.16911067561737622,-0.04170872436800217,-0.12740195124937406,0.03565209689659129,0.1136940602148778,-0.0955618333800375,-0.16208186006695452,0.9413815896671665,3.503567717648007e-07,0.021190736236956133,0.0024842655382554283,0.06565952023846365
5,0.05,299,0.015902548363564327,-0.034009830101988804,0.045137904911014305,0.03879011985336125,0.10218636881415376,-0.008061489989864728,-0.15079747327263718,0.9437251134417319,4.186010159514947e-07,0.007371933735974422,0.0029138710085855777,0.07215451755330025
6,0.05,309,0.05866660221636222,-0.04791968908215212,0.10658629129851434,0.0380489938223254,0.07122441117933641,-0.02641213316934341,-0.1946458072333862,0.6888567214437074,1.6794349001346786e-09,0.03223438880501235,0.0030694524263760615,0.07901742063401633
7,0.05,319,0.034031843715309054,0.09052161782444636,-0.0564897741091373,0.04005528428393164,0.23560611424436667,-0.05666260857272473,-0.25019159352605097,0.9908347024966845,5.477542120683779e-05,0.0004287482709538048,0.003950594355359337,0.09377163256403837
8,0.05,329,0.012915185709614719,0.0002018006173404121,0.012713385092274305,0.04096995925324128,0.22331912740087034,-0.016049847561949708,-0.16139693116964812,0.9762650496085132,0.0004979813973027741,0.0012682796467686059,0.003120317159530497,0.07492918840499103
9,0.05,339,-0.2932991725762517,-0.31728232198836415,0.023983149412112468,0.04195620791078222,0.22163806107414077,-0.061183189448769,-0.24435044716846518,0.9742900452393503,0.00011776008548759449,0.02180859284763952,0.003073426482071234,0.07321508837579277
10,0.05,349,-0.050790351202005014,-0.03432858746375147,-0.13594624991744064,0.03771417818558336,0.16134779984412617,-0.018145876592739127,-0.1924540072497746,0.7517723781324559,0.0037524819962381556,0.029566581077392677,0.003154086128544353,0.0832260257636943
11,0.05,359,-0.08295535694319449,-0.037247336100946736,-0.045708020842247746,0.04199101352822084,0.19407147351683143,-0.05906256829700328,-0.10630198306486116,0.9998383766340629,4.129606578394504e-07,8.594181111122018e-06,0.00307836377482196,0.07328338659550561
12,0.05,369,0.009660518362669368,0.09650758058254538,-0.10365342136300462,0.03916328605992945,0.21100051504288203,0.0013465448703931513,-0.15634622735098477,0.9994895704731872,1.6466766407756475e-08,0.00046803599634113644,0.002830326824847995,0.0721979448426772
13,0.05,379,-0.02463619333557663,-0.07180352826266868,0.020925978073973124,0.03567135262015318,0.20598993477992364,0.009596760681932933,-0.1169469291340759,0.9998897331221169,4.27618232765971e-06,2.824829078261095e-05,0.003518014703721069,0.08891071121440512
14,0.05,389,-0.031179240284911987,0.06818263682883308,-0.09936187711374506,0.03985837786991297,0.29057520478865473,0.03676407957370685,-0.10859890658168725,0.9998708417503547,2.621458609903647e-05,1.975237998620961e-05,0.003916803681211889,0.09601473110040028
15,0.05,399,-0.17066616351656422,-0.17368378531269815,0.003017621796133959,0.03830380021209588,0.267939458572034,0.0034529737761667366,-0.1619982949110175,0.9999828900120106,1.7833617917227395e-08,6.389298736856178e-06,0.0031301673222738587,0.08171247927197875
16,0.05,409,0.13950693295661284,0.18355502484447556,-0.04404809188786271,0.0331462944719265,0.2474437914573044,-0.05297620914504655,-0.22776788960677677,0.9998318807184406,9.986173327269613e-08,0.00015018847509277387,0.0034900492761993055,0.08821163931385517
17,0.05,419,-0.15740415821762646,-0.32381467333886504,0.08733062902853993,0.03339263400002543,0.2749477516542058,0.04127970759343793,-0.11395741278538665,0.9999981516907133,3.3901438859662064e-09,4.835637225595974e-07,0.0033136812090597476,0.08444390048040472
18,0.05,429,-0.2121622333468605,-0.1112996975308409,-0.10086253581601959,0.040603782995035094,0.22898988456139646,-0.07914745604046473,-0.23897689206565198,0.9557130067082956,0.0009568018250493807,0.0016794974849456915,0.0033276582358390187,0.08195290597710507
19,0.05,439,-0.20042804365829173,0.10561468981117908,-0.30604273346947086,0.03501152365292005,0.2576992497695864,-0.018178206696453425,-0.1273071525145561,0.9999733099945463,2.0328149583330623e-10,1.6809752336345252e-06,0.0030041101527754238,0.07829646977705866
20,0.05,449,-0.3560347116229521,-0.20343109829424874,-0.15260361332870337,0.04099328852295643,0.3391873072023323,0.06227876411864904,-0.10584116379552971,0.9996933731193596,1.639548586339328e-05,7.11834052464809e-07,0.004135325503234489,0.10051778079358101
21,0.05,459,-0.26863282769789,-0.1730017940421992,-0.09563103365569081,0.03944092541925824,0.28311915387248976,-0.041068810931917124,-0.196121560934697,0.9277391202619306,0.0038015254512996253,1.1919242675941061e-05,0.003692851578503368,0.09286974069756382
22,0.05,469,0.08857205040061152,0.13440060589608901,-0.04582855549547751,0.04009709573586059,0.27704243488427005,0.018203798219198004,-0.13171590351422877,0.9999922496048552,2.5848300428783573e-08,7.958131344417616e-07,0.0034500134685342353,0.08598832347575225
23,0.05,479,-0.001367416441990208,0.13920419911131757,-0.1405716155533078,0.035048716052377096,0.30133957100528524,0.005831351145740419,-0.10016921985067198,0.9999996274519192,3.145383829016314e-11,9.354739767239317e-08,0.0030423627474548687,0.08428726285682253
24,0.05,489,-0.2559854923030592,0.04257871380275708,-0.29856420610581624,0.035772914469928335,0.24669710928483077,-0.03461275068315752,-0.13949545300545832,0.9999717911486221,7.781126519164301e-11,3.121272855502884e-06,0.0025273691523873187,0.07063740399201433
25,0.05,499,-0.38091930624630654,0.02495409069468082,-0.40587339694098734,0.03575112912962855,0.21147048838554927,-0.05589028868672896,-0.20962160996865187,0.9739193384586223,0.0013645336413978678,0.00015483889177043492,0.002897958031196889,0.08098762033001744
26,0.05,509,-0.4048602144121249,-0.058291146300887046,-0.34656906811123783,0.03862469257709981,0.2573619557456623,-0.08749517768713011,-0.2699737074762059,0.9681024682616349,0.004780444237585742,0.012282901349289591,0.00394538346026781,0.09082750213852686
27,0.05,519,-0.10423561467868526,-0.12536204199450107,-0.07082563109601485,0.03463619149758984,0.2646437420922621,-0.027678712220108235,-0.17266902859654074,0.074254061835807,0.048723000812912684,1.415184988052482e-05,0.00326871941259022,0.09427334001498253
28,0.05,529,-0.04603796358620888,0.13997353533087398,-0.18601149891708285,0.03662954881918131,0.3011134303465684,0.032473210905998,-0.15474545473196433,0.9998392225368381,2.5664136213542897e-05,4.420390563527819e-05,0.003506456380616946,0.09572742611261671
29,0.05,539,0.020348676383476413,-0.21720915920969783,0.19022596733192382,0.03514741861645095,0.28152203206945126,-0.01131833486521322,-0.16276192616522073,0.9994789756121409,2.3232541041945127e-08,2.7558713736288204e-05,0.003133404412139003,0.08130278642635808
30,0.05,549,-0.2521117169152603,-0.03653156041808544,-0.21558015649717488,0.03691795573655745,0.3058181554665322,-0.002997740989361777,-0.19607423848814223,0.11001005581697808,0.8749879540537688,8.949006875412712e-06,0.003635145982590464,0.09841230585447895
31,0.05,559,0.30084613574283153,-0.26536094235643337,0.2031345107897838,0.036534167417438146,0.33892360008706784,-0.01152829022430274,-0.13517636707036715,0.5695916987576675,0.022653150260368567,3.8030805293729963e-07,0.0032106230525847566,0.08786927129856233
32,0.05,569,0.07060909344036555,-0.02571108532007258,0.06723956491504705,0.03286276910240457,0.3805761599407538,0.10441992977904135,-0.14799165212441032,0.049994542856118124,0.05000002715368823,5.456028354324451e-06,0.004345579481957952,0.13199926015901184
33,0.05,579,0.09458485614997629,0.07454962454208353,-0.08521798146781942,0.030167335099922553,0.3041524232245813,0.03978215954126534,-0.11423782629113448,0.050003281104396564,0.05000475754359759,1.0955781474623378e-07,0.003064471696795722,0.09040574911909585
34,0.05,589,-0.16393208883029112,0.0054736208676419386,-0.3519841003313076,0.035424538782553666,0.3052758793120385,0.06538964323890063,-0.11941922740565922,0.004880850209735276,0.9073498017631663,2.573087879754799e-06,0.004870295427724985,0.13746358843884993
