,Quantile,Time,State variable,Smoothing,Residuals,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax,Smax/Var
0,0.05,249,-0.3497287061403191,-0.16215977602066078,-0.30959275558185423,0.035120271879362945,0.032258054030508895,-0.14427286281104526,-0.15787705812520858,0.005511943630676794,7.913316255308498e-12,5.34518812356032e-05,0.0025729898034672744,0.06520113352983606
1,0.05,259,-0.3354322554863834,-0.21381597694373658,-0.23845119779133062,0.03203768069085881,0.0017644652964169988,-0.16569558055739875,-0.1526413972238013,0.002615700058287794,1.7308251822116165e-11,0.001429042215910633,0.0021507944349404475,0.05881910401197891
2,0.05,269,-0.2845039447865519,-0.13848097911896218,-0.24199481178169166,0.0358278890067438,-0.0011443597183876002,-0.1684656197770108,-0.18229705354277828,0.0005868618714872313,6.077476054784409e-11,0.0015026326269961003,0.002368193622298288,0.05901592646528297
3,0.05,279,-0.28756270158619124,-0.1813741545500149,-0.35101727776585656,0.034249374560307105,-0.014898617156594837,-0.1736353988110385,-0.1713556060997303,0.0028295638013916074,3.7403127579796104e-11,0.0024073867775632543,0.002248692051174242,0.058906260435297855
4,0.05,289,-0.2842297919514311,-0.1953108641512703,-0.29859732206108996,0.03246287217490164,-0.008093396323579367,-0.20741654029526435,-0.15879804735925065,0.0009200450934202537,1.0519798165209142e-11,0.002573847965732981,0.002024465844607925,0.057836114789593975
5,0.05,299,-0.2877676210523141,-0.1724526018580892,-0.3469691592227111,0.032550463945361215,-0.010040659376795063,-0.21227942148377082,-0.15267388590317993,0.0005348450369333872,2.734044407545727e-11,0.0010233346229162345,0.002011002408205421,0.054127161129989596
6,0.05,309,-0.334874541781947,-0.1943164564313851,-0.32685071319542275,0.032503124100313655,-0.03244663859615248,-0.2093874024367588,-0.14120991324835686,0.0010149319957807005,5.857430150701882e-11,0.003753696452645897,0.0020871941470146345,0.05588484718954227
7,0.05,319,-0.33597206215056774,-0.16699413279766162,-0.2476396855848686,0.03297242821879035,-0.10054052234254751,-0.22368351639094558,-0.16004335276458537,3.899103546123802e-06,1.8197488260632448e-10,0.00823155935764896,0.001986487731932969,0.0542448581871409
8,0.05,329,-0.2819586024413098,-0.14206808154687134,-0.24854511191334192,0.031452105041754275,-0.0926115091480072,-0.23819285590888023,-0.15918274636506075,8.338889397073625e-07,2.2349940529099228e-10,0.009443091049242328,0.0018933808755044303,0.055500018860492994
9,0.05,339,-0.3185786360526788,-0.15619928013023737,-0.28704268453898657,0.03273252745956001,-0.09444451489175051,-0.19110310148145745,-0.14454787573565142,2.197398011704263e-06,6.105820224585745e-10,0.07462603101538895,0.001990542035719889,0.05728586497048275
10,0.05,349,-0.29177172122893574,-0.19684786023575676,-0.24377920703145903,0.031702832276107144,-0.12663513772719515,-0.17712176932183538,-0.11052051027588108,7.279608829973676e-08,1.409824132436877e-10,0.0030302022927242932,0.001822453695047682,0.054827532785050065
11,0.05,359,-0.2711094673292893,-0.16724062877302354,-0.2673615235324897,0.03095384433300754,-0.14423032369121694,-0.21797005813444917,-0.11884991307358754,4.350054526752166e-07,3.038699018140717e-10,0.005783235680262029,0.0018198853211841028,0.05496075088164808
12,0.05,369,-0.25174343477359423,-0.1307329310277881,-0.24463605195849744,0.033684296556362965,-0.19541054187575446,-0.17172548401196588,-0.13994159097016687,1.0557311457808878e-11,2.0085839123585502e-08,3.1475973493355997e-06,0.002100374840225759,0.05670937446404798
13,0.05,379,-0.34938441954702065,-0.18299067069253208,-0.2669903485439691,0.03262527481201171,-0.1853213791842502,-0.17520914034777518,-0.15099620748823286,1.0766744499703302e-11,6.06585055139425e-10,1.867514342147554e-05,0.001934179775477224,0.05494297952411151
14,0.05,389,-0.2509784383199509,-0.14685643917932364,-0.24217904841566193,0.03292761067872,-0.21653430942438268,-0.15504733402224738,-0.11861680097790214,5.3681792839323104e-14,1.4476966536566123e-08,1.874734111467164e-07,0.0019111686713449015,0.0550385772283828
15,0.05,399,-0.26745360023290493,-0.15518388028312471,-0.25009829248313153,0.034621846117797804,-0.24327532955559789,-0.17310484128265555,-0.14224805164306614,2.7551635908591373e-14,2.941840444981615e-08,1.0205280211012514e-07,0.0020625041320494353,0.05637565200208423
16,0.05,409,-0.2841067230315894,-0.12518431306986869,-0.23337018311425153,0.034570168282732745,-0.31442587640613284,-0.15031215208466064,-0.1463223191409692,8.368441813175562e-18,2.4710167087836793e-07,6.868174206816128e-13,0.002245867560698397,0.05717208435970048
17,0.05,419,-0.27109188649796473,-0.1581226257212645,-0.24344400152322812,0.03613079065849979,-0.2944248237540084,-0.160155427019684,-0.15139799038537008,7.31400216771956e-17,3.174241989360178e-05,1.901112314703247e-11,0.002344441896752718,0.058883894465081965
18,0.05,429,-0.34660444756810893,-0.11345046722777616,-0.359904537683666,0.03864323155575632,-0.38491578580684255,-0.17204115050190497,-0.17517004222195262,4.1979385288230694e-22,0.006380186950641604,1.9188214625613515e-17,0.002239024293126734,0.05751921870732445
19,0.05,439,-0.25778207062733377,-0.1400947052616764,-0.22980511506885365,0.036159980308627125,-0.40563350829896627,-0.16553236814999245,-0.13977673882629388,4.528040873092336e-24,0.06936696520098254,1.0371391326755292e-18,0.00234121602146116,0.05986889276015164
20,0.05,449,-0.3091621596853597,-0.13707434238447516,-0.28967812765555234,0.03888043468048236,-0.40427870827751905,-0.1758305574236208,-0.17856751949400315,1.3330386485851894e-22,0.3272440976613917,4.791684331960714e-18,0.0026139353948982664,0.06135872958626232
21,0.05,459,-0.3206410207449637,-0.14621053695332625,-0.27638261159514094,0.039792128756367826,-0.39045446978832765,-0.13739876399078516,-0.1404112724673978,8.528651165554097e-25,0.527647287910087,5.963638456342425e-20,0.0025634290367448206,0.06175573399576005
22,0.05,469,-0.35995976184911266,-0.11480410932840798,-0.2760840232757564,0.040042014743634766,-0.4239406723023697,-0.13126205079399914,-0.1627929166876462,8.385409757473122e-22,0.9278647241026126,7.08377991383121e-18,0.0028012067520987506,0.06655210980676217
23,0.05,479,-0.2866583940307623,-0.12105931142000959,-0.2841968742689588,0.037569543561558165,-0.40719575963973553,-0.10678620807820258,-0.1603097269075049,2.6276343412589883e-23,0.9995344450128173,1.1436944909219991e-18,0.00286209794713992,0.06947549445676574
24,0.05,489,-0.2306721969644241,-0.11387526848824332,-0.24779074253886452,0.03944842584379446,-0.44852738643428075,-0.06070535101991959,-0.18107239780362508,2.1395653394619826e-24,0.9999627023482712,8.883981351500645e-21,0.0029283904199628786,0.06499515794898197
25,0.05,499,-0.3690007748099698,-0.16092916719924652,-0.27463056870802666,0.0398337099297084,-0.44543653758505375,-0.0403434373817845,-0.16768325089488959,1.6821373283103618e-26,0.9997611178010051,4.986244636799818e-22,0.002908764422157505,0.06865421695106948
26,0.05,509,-0.3500041937260736,-0.12093657197408612,-0.342779741527543,0.03984810991849352,-0.4543893973976067,-0.04407684655127351,-0.17346141387991057,6.978900809972206e-24,0.9999895484349794,4.172249926080764e-19,0.003021852476897669,0.0686703977450623
27,0.05,519,-0.31134710313602687,-0.11239312820568931,-0.2533403077865586,0.037086322925974004,-0.4576578614050517,-0.07143109954569736,-0.19195395663744919,1.1442937026486372e-25,0.9998884605302595,1.4055319094795906e-21,0.0026968510507142896,0.06716789469176804
28,0.05,529,-0.28783259885054546,-0.12608468476701226,-0.21495670294179167,0.03769122566341759,-0.4511858139149025,-0.03929037167962567,-0.1769118315113004,1.3596712707994812e-24,0.9989563198458321,2.1799216780212274e-20,0.002635542037698832,0.06519015053488894
29,0.05,539,-0.29079329639971263,-0.14422045963933533,-0.1896801112583211,0.036536170000387926,-0.46984654326456454,0.0038895480726336175,-0.200123074669651,1.0292055733955931e-25,0.9999999969019181,2.1370292091400083e-21,0.0030102381125164967,0.07666348562932095
30,0.05,549,-0.4029976819468453,-0.13774674243285184,-0.34873850374819815,0.042306405625352504,-0.5098510429359472,0.02095088710591267,-0.2167037811186514,1.2776130641531713e-29,0.9999999996221041,3.689606818607762e-26,0.0034936715011128724,0.07689984033263332
31,0.05,559,-0.31134710313602687,-0.14383870997276732,-0.29282727575196993,0.04348493432082888,-0.5444736564988414,0.05511204644510063,-0.2184173844109425,3.6052247630331054e-33,0.9999999999905328,1.7335839554219154e-29,0.004054087659152284,0.08567615940656009
32,0.05,569,-0.3601956514087621,-0.13984826955866078,-0.30536783674875334,0.04073954606559178,-0.5363528983377415,0.02166837116495852,-0.24218997364295375,3.25055461717467e-32,0.9999999990083117,7.760208618991244e-29,0.0032593991792000273,0.07445256257441843
33,0.05,579,-0.3925619913551574,-0.14588555848253165,-0.30480706848960176,0.04031097785050615,-0.549364149130673,0.07483403646248628,-0.23882406946712204,9.871111227608832e-32,0.9999999999837662,4.7637621091517e-29,0.0036479968394881428,0.08008002179177234
34,0.05,589,-0.38207207500209656,-0.1204883890820101,-0.30749098947822023,0.04368030602181039,-0.5553405956252723,0.05295721075664049,-0.27123445861698803,5.296822641967033e-33,0.9999999999990292,5.702814000467679e-30,0.003667591478102954,0.08086646441092397
35,0.05,599,-0.44707321856566373,-0.1799721853876069,-0.4125897846654122,0.04729956306132034,-0.6331584212518919,0.13414316713226168,-0.35746994048849645,1.3645545404392967e-38,0.9999999999999896,5.709093309563791e-36,0.0047546474012337085,0.09352223383382635
36,0.05,609,-0.46640394716984623,-0.13579040766738212,-0.3863008351265419,0.046096170482457594,-0.6471017440468522,0.12294504152590834,-0.357589017595561,2.873555554330021e-36,0.9999999999990398,4.460260807917618e-33,0.0042318630311953785,0.08659763646272875
37,0.05,619,-0.4476108296264413,-0.13789176883711896,-0.37289116195319066,0.049274655570037344,-0.6618762024042412,0.13325423926895746,-0.33053064950343836,9.95963442349032e-39,0.9999999999999907,4.170393630402375e-36,0.005334372585687889,0.10395716907712615
38,0.05,629,-0.4184181284339754,-0.14573760576538106,-0.373153638489971,0.049465854108060155,-0.6545280360809306,0.16077179445903605,-0.37323876334810285,9.973188224291302e-42,0.9999999999999978,3.152198994576974e-39,0.004998080160615924,0.09989228798951542
39,0.05,639,-0.42465987440800745,-0.175607163204879,-0.27715048335757164,0.050494842989082904,-0.644208306137023,0.19290294531893554,-0.3615287922653827,1.317176346496261e-37,0.9999999999999992,6.313126862221166e-35,0.005574224937700443,0.0955344459399131
40,0.05,649,-0.44753950991469676,-0.13533872810878556,-0.31603185712063586,0.04834145564891304,-0.6861427743658072,0.20507405626506164,-0.42946230153703296,4.183517062078511e-42,0.9999999999999984,4.949709745262668e-40,0.005413176916194574,0.10137338428217534
41,0.05,659,-0.3911257115440523,-0.11555439787025185,-0.23134620167889355,0.05043299266080753,-0.6846176386977405,0.2114725310277068,-0.39099062375910704,3.6568647715586647e-41,0.9999999999999988,9.208265175578754e-39,0.005799189190303995,0.10701532980580371
42,0.05,669,-0.3483217498813591,-0.12146750083010181,-0.25514049386618765,0.05127065970512537,-0.69208312561112,0.18636729307696373,-0.42163648801661724,9.45849262038017e-45,1.0,6.54235085786616e-43,0.005970310091912644,0.10687115308395342
43,0.05,679,-0.423472684028489,-0.11967035430299562,-0.3837745944891549,0.05345086140153722,-0.6996598799261767,0.21953085959231305,-0.4219495692878859,4.0798962676277384e-45,1.0,1.3558069377257786e-42,0.00594192979368205,0.10375785774910798
44,0.05,689,-0.44918138743115144,-0.19287556358409166,-0.3369135729964089,0.056900744134853014,-0.7077691248954914,0.2559058125442945,-0.4198711666840517,9.342235109980124e-48,1.0,2.142013901667477e-45,0.0073273542338681994,0.11764406337993455
45,0.05,699,-0.4465466447960047,-0.12064417132367945,-0.38350066648976217,0.05695959698320121,-0.7479108235957999,0.32518840971746127,-0.49140636873383814,3.3866857798063586e-49,1.0,7.765005140025286e-47,0.007884589073277135,0.13264336214140263
46,0.05,709,-0.6618224571626641,-0.24073111686763995,-0.35649123261768195,0.06353989541444038,-0.7640688282762382,0.3545543530548929,-0.5016625762831919,8.676581316255391e-50,1.0,1.0139893835736936e-47,0.00970974381138677,0.13610357950547616
47,0.25,249,-0.15416113187539704,-0.07481714465310875,-0.114613364514102,0.04078662852632573,0.12574566050923822,-0.08313615217869308,-0.11068815910484717,0.6161405825367955,7.60083653064036e-09,0.000955842586850801,0.003121382432432179,0.07610741877361396
48,0.25,259,-0.14188107316973841,-0.10953510823578883,-0.08131578020497957,0.0363497608282856,0.06171554323284815,-0.09016433959600101,-0.09848275636629807,0.20135824274289926,1.594006535883249e-08,0.017915370052799483,0.002558621699633874,0.06983498741252919
49,0.25,269,-0.09173862839567493,-0.058265329060385784,-0.10655896819809971,0.03913895256358047,0.06094273069953711,-0.09154214836425292,-0.120448298527465,0.18432854916183644,7.464118957070084e-09,0.03196307174388115,0.002848340425935293,0.07013898513530611
50,0.25,279,-0.13687180145915878,-0.0922663312540678,-0.12432987560915162,0.037476496490388735,0.05771176020038676,-0.11911561608420201,-0.11621094194185294,0.14997162988670926,2.1144691591170323e-08,0.04602607072666496,0.002643350006536093,0.06741605050260915
51,0.25,289,-0.1427034768340314,-0.06636642423908035,-0.13075600071632218,0.03790205410282125,0.04429899993282008,-0.15296610823432605,-0.10853235506485172,0.09124897370756997,9.03047787042907e-09,0.029471877717717542,0.0026533353560781905,0.06583964218627406
52,0.25,299,-0.18161904369102544,-0.04354337421002943,-0.11378885662290808,0.03502265120176102,0.040887108330253205,-0.1577215809126161,-0.11007483650073703,0.06251910735152737,7.595316216384508e-09,0.056815936180719624,0.002401509042660719,0.06433708135661471
53,0.25,309,-0.14017084994816242,-0.060357133994919106,-0.11659531009858487,0.03636908109765486,0.020013105388803205,-0.14569037551007058,-0.08847207518926534,0.04617171768664184,1.2190204024948802e-09,0.09071083630596083,0.0023976144731694365,0.0633755524251827
54,0.25,319,-0.08770729651818199,-0.03706764228906147,-0.13525733288668812,0.03520350922615602,-0.033996665210131435,-0.17640463165146014,-0.09251370137752661,0.0001767967687348632,2.5850482221899654e-08,0.6456134729051345,0.0022567809750559087,0.06191547129381575
55,0.25,329,-0.11279133032773814,-0.06287637834216808,-0.07791904167261086,0.03367786656015192,-0.044989137413909024,-0.15576919364925013,-0.1163822104653606,0.00017117904074996312,6.065934303911376e-08,0.5984803936610241,0.0022069816297074427,0.06215514802318444
56,0.25,339,-0.11885442460510509,-0.06356971838691172,-0.13095947321511453,0.03466763101040812,-0.04492177195603394,-0.14238097674228672,-0.0832976614166423,0.0001976734281120712,3.331140802447938e-08,0.6178482033688684,0.0022406095964191,0.06338412614037228
57,0.25,349,-0.15727607019895107,-0.08817341619249322,-0.10410347442443238,0.033136760392276254,-0.0815210534648152,-0.13192004391356094,-0.07404209705586515,1.181961695395661e-05,1.7423915329950873e-07,0.8212325517278993,0.002166942237702828,0.06286036122054467
58,0.25,359,-0.12354870915356564,-0.057852550654092796,-0.10398142997379206,0.03279217997383696,-0.09248981446003743,-0.13900333181782146,-0.05445538568606216,7.931363805660372e-06,1.6172306554143214e-07,0.792475538799776,0.0020926212403463754,0.060975507745577265
59,0.25,369,-0.11395335070456092,-0.06051689471544174,-0.08616370201981709,0.035909342647911256,-0.1334327672293164,-0.11341839678129412,-0.0832372678581813,1.0565378322790402e-06,2.7751109381222688e-06,0.2916615315388246,0.002362953067651493,0.06268451578424945
60,0.25,379,-0.16456132364364118,-0.1002475449912921,-0.12086301434615204,0.03571110699994479,-0.14620459248790954,-0.09379658660585516,-0.09713645376646887,1.980885335885145e-07,6.679064071204516e-07,0.10199323187021707,0.002211531945886407,0.06003947293095441
61,0.25,389,-0.12986332191453043,-0.07357748828038538,-0.12974657382345547,0.035373613993898746,-0.16707974501121245,-0.10990230851374803,-0.07692715615153137,5.8512686714565294e-08,1.5259567873132037e-05,0.009215221007517198,0.0022619873432772252,0.06145443710585453
62,0.25,399,-0.15849215935374872,-0.06391982180146803,-0.12592353128423112,0.03706518124226381,-0.18488184070228503,-0.10907588303198526,-0.10151272362498348,5.286617635930719e-10,0.0016201569453173034,0.00018830709924488528,0.0023932199759270707,0.06270114338668996
