Time,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
199,1,0.04119476314022668,0.37625626791381267,0.22280250987163877,0.17484442801347966,0.9999999999888145,5.610767956607952e-17,1.1185477147986407e-11,0.0045129186042909145
199,2,0.0394760947210143,0.2958306851355001,0.011690314774153018,-0.05495239257248624,0.9999976493611665,2.3348999036109497e-06,1.573892980659846e-08,0.00247044405665148
219,1,0.037594396633841384,0.3208927884984054,0.18158271361923842,0.11377950468337003,0.9999369730774827,1.243602772120575e-13,6.302692239280411e-05,0.002546903440936526
219,2,0.04035062230077516,0.2608227174754546,0.05988240134448617,0.07936746312526319,0.9999814886187205,3.914409719941028e-11,1.8511342135332797e-05,0.002574823870765353
239,1,0.0366144214961851,0.38582952937908593,0.1743004945334626,0.046653670936978614,0.9999999999944142,1.8924585309263784e-14,5.566901923532431e-12,0.0028677839913325213
239,2,0.03612126549702174,0.27606795159998665,0.1870236137781732,0.2345111721988536,0.9999947665817923,5.885060169367064e-13,5.233417619136845e-06,0.00292749970585418
259,1,0.03257043894384818,0.28584695735092785,0.06316791735379734,0.1022655392882423,0.9999792618530491,7.545636429338222e-11,2.0738071494650353e-05,0.00140033417174075
259,2,0.03926873505728706,0.35048845485183555,0.2552602024540057,0.14468224657619647,0.9999999999959843,2.466114607016523e-17,4.0156994022280384e-12,0.003531938921942753
279,1,0.03822882507925069,0.397566048303916,0.18256828907469239,0.06423061877494361,0.9999999999999334,4.508140634348345e-16,6.612381966610409e-14,0.0024499542675692964
279,2,0.0355937747664875,0.3149567597946075,0.23893585514722157,0.1356197411411365,0.9999999999999918,5.697702668093718e-28,8.199881204027206e-15,0.0017875789627948293
299,1,0.03589079092679575,0.41593501115781756,0.20336037551813727,0.06237895753575595,0.9999764662611688,2.353373883111045e-05,4.51333766629621e-17,0.0027814413421017813
299,2,0.03676448663874166,0.38203078247046657,0.21862588818179482,0.023400729562191108,0.9999999548147684,4.5185230463537044e-08,1.1082585228137738e-15,0.0021279678728186196
319,1,0.03870138092473447,0.49306919490309653,0.24080332380807398,0.08479769402805691,1.6655040739683792e-12,0.9999999999983344,2.664453428707265e-23,0.002981485030686689
319,2,0.040430848991609335,0.5114003520539228,0.2935897103286261,0.12380420504743565,1.0,3.343388690064602e-17,2.1850555376288246e-22,0.0028582797555460355
339,1,0.04777432223588123,0.6367010834859135,0.44421915837436127,0.35292717588047257,0.9886469939213783,0.011353006078621643,9.610805483004447e-28,0.006780719841186143
339,2,0.05204219239607617,0.6584626217122815,0.4285121186754644,0.28914482462357965,0.9998675868166157,0.00013241318338425093,8.218887966424884e-25,0.004607100997747577
