,Quantile,Time,State variable,Smoothing,Residuals,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax,Smax/Var
0,0.05,249,-0.3060506898055646,-0.2055327538030344,-0.27135313882967227,0.03573986101686215,0.08714940441719604,-0.16505913991940763,-0.1745964254176728,0.032853042505663066,1.1689487176861915e-11,7.569144963495646e-05,0.002593766878038284,0.0652979959158564
1,0.05,259,-0.32076692234177173,-0.1923741868355137,-0.3323336395631814,0.033802405659052424,0.08941779678719887,-0.14363356574797595,-0.1780198400083054,0.2466768285116585,2.855294588813376e-12,0.00023199898249414477,0.0023308423235290122,0.06175909160188697
2,0.05,269,-0.2773183822079641,-0.2213591093516741,-0.24606347538106643,0.035055074085086665,0.10524798555829597,-0.13089385899208994,-0.19381952238906533,0.02267036507104938,1.0366834983517067e-10,0.00014991071828108438,0.00259585672347945,0.06492056667487608
3,0.05,279,-0.30156686777266006,-0.19502575488316207,-0.24158617974213722,0.032492418609956046,0.09292002880087055,-0.16863246678786917,-0.20266860073156545,0.0044189875983528535,1.3113290160969983e-11,0.00015194551732014826,0.002304671649525145,0.06491922728570017
4,0.05,289,-0.2696591837676819,-0.14062721415935034,-0.2671064688106167,0.03334356794206081,0.11906488134404125,-0.19789250118982707,-0.19546207606563692,0.08445190458492773,1.397055700246731e-11,4.2154667348434167e-05,0.0024532640971392005,0.06384690273270327
5,0.05,299,-0.28920949405984836,-0.19071203121560748,-0.26445760346893227,0.03281349845488156,0.13798986870953306,-0.16542045067363423,-0.20702202022091384,0.026205701414516273,1.8441704059823966e-10,9.673929197676668e-06,0.0024131843077658155,0.0693535044196124
6,0.05,309,-0.38907540484259673,-0.21163433947590438,-0.2957408286342169,0.03383991298402728,0.1236124152884506,-0.159641416374479,-0.1781314902474918,0.025161683568444202,4.303781686422602e-11,2.60752365408435e-06,0.0025168359401529497,0.06935069177691845
7,0.05,319,-0.2598757646832234,-0.17962451558262962,-0.18780412970743574,0.0319915568669574,0.11259557990875879,-0.20438604910168154,-0.18966012914088048,0.004336992428847956,1.5259856502062587e-11,2.3977105234228332e-05,0.0024059737414017326,0.06723157615992664
8,0.05,329,-0.32204610988818205,-0.2071242749498738,-0.2964238542417938,0.03164039760033295,0.1062046724655576,-0.18915667158253657,-0.20453468988140452,0.011190014978524844,4.4997960454073995e-12,1.4108453778228246e-05,0.0022194713224416344,0.06584924485674566
9,0.05,339,-0.2806682420273795,-0.20349411976418932,-0.19334389439252783,0.031248242254543337,0.10441216478962723,-0.17647719547783774,-0.19150750806592548,0.004756645001735368,3.129724849278319e-12,5.031892298774836e-06,0.0022787943765515853,0.06773482056458685
10,0.05,349,-0.29234049051565325,-0.18453930217781872,-0.29886557622199994,0.02985397463564348,0.11741498224778543,-0.16342087024213528,-0.17643590281105453,0.135431904658422,3.411156463751621e-11,1.8237810586147668e-05,0.00235357074410343,0.06819199827081678
11,0.05,359,-0.28314892814903364,-0.20689096992489056,-0.268333225949005,0.031076274166292044,0.11018402805660446,-0.22010098389744723,-0.1757947297677618,0.014506904045261181,2.2039134217845704e-10,6.907557798188806e-06,0.002181275202209088,0.06477449487405701
12,0.05,369,-0.3902062043622785,-0.16063473874530196,-0.3593687554085537,0.030488657356884177,0.11156061613771263,-0.14740046738778076,-0.16505851894453877,0.00017903011765049292,5.1234648283459857e-11,1.1499603997906422e-06,0.0022091737901284237,0.06800647031833328
13,0.05,379,-0.26622980739310054,-0.18839948746876317,-0.26646426451970173,0.03177910607652969,0.11720128903489395,-0.15004813310686205,-0.20456667841239878,0.00015988908242338065,1.2268654884052424e-10,4.307680581456078e-07,0.002238817070199378,0.06637028368820462
