Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
399,Lower,0.040670695250392026,0.2806482947411817,0.10042358761816711,0.023804130144214612,0.9667441298706596,1.7117290987975497e-06,7.523556224363836e-08,0.0019998978782545637
399,Mean,0.04132350038971718,0.2897198294112129,0.10974273194220077,0.03290722119316814,0.9883481542970196,0.011615180767561002,3.666493541884626e-05,0.002079254907802528
399,Upper,0.0419370996237161,0.29903388541994524,0.117891522668313,0.04116647917022498,0.9999925399022228,0.03322097220153576,0.00010934943224526818,0.0021640145527183833
419,Lower,0.040718199951015416,0.3058667142145302,0.0964926258640268,-0.008488004122058085,0.8842179944629139,0.023291597059386646,6.1316211996693e-09,0.0020447256324801636
419,Mean,0.04123726893048784,0.31577277571821444,0.10520341055709681,0.0016653599480780385,0.9357587544294751,0.06423630088235723,4.944688167632384e-06,0.002131955977840395
419,Upper,0.04175002963079256,0.32639313551560034,0.11408285096078816,0.012438130101235203,0.9778863301205842,0.1127852123622365,1.3694973654895097e-05,0.002221701564896352
439,Lower,0.04120729522243464,0.289699420664921,0.10045676906665175,-0.0014879220880133607,0.8656380979047333,0.03604288565281107,2.0203907150015503e-07,0.002059573906050168
439,Mean,0.041755049856771524,0.3010100799334028,0.10869000858031555,0.010372940179403885,0.9179376457121158,0.08205482518995094,7.529097933226887e-06,0.0021528756574010705
439,Upper,0.04233766408188791,0.31142288565327214,0.11661088358967574,0.02135894890728923,0.9647234160955261,0.13355240628281562,2.0921273023712703e-05,0.002245020761000482
459,Lower,0.040581602519497426,0.2863859593268712,0.09886270480210682,-0.026717603215146296,0.717790310914578,0.12700576879895012,1.0062528790172713e-06,0.0021336219934156883
459,Mean,0.041110678920634934,0.29736944636814827,0.10812621078187772,-0.014584395567088775,0.798622720590471,0.2011911661148525,0.00018611329467679505,0.002242916531355172
459,Upper,0.04170264056186654,0.3084929266549939,0.11817899692941733,-0.0022007555258968673,0.8674820304704358,0.27527983142664647,0.0005252519529743901,0.002359184613044073
479,Lower,0.04041099999382756,0.287196440969569,0.09517380225978704,-0.019445062426554367,0.8178969856311115,0.06287340910286904,1.4914509013673237e-05,0.001990900977827052
479,Mean,0.040980688826979944,0.29779689908133117,0.10300082634806314,-0.007472825832146906,0.8796338583616461,0.12014340618725444,0.00022273545109943455,0.0020887648258959865
479,Upper,0.041549453722926295,0.30880111412791533,0.11138569204868971,0.0038169104720223684,0.9403470337801502,0.18915225010649703,0.0005970618682118643,0.0021861808819871368
499,Lower,0.03892971845336351,0.27111343295506024,0.05284213091319774,-0.04938372680853326,0.7511489853943609,0.10735718581763494,6.559899166652848e-06,0.001954740393587887
499,Mean,0.03951669480666871,0.282210916982647,0.062090008868045804,-0.03822537490997475,0.8199435600617885,0.17417784925229515,0.005878590685916143,0.0020546518687231106
499,Upper,0.040065779236797626,0.29264600530466817,0.07107466876276236,-0.027392834867870405,0.8895583715690889,0.24508152068669,0.017508921273011145,0.0021621447448043865
519,Lower,0.03892570544784411,0.28735617394770624,0.07597907359198217,-0.03302342496662864,0.7656571102745031,0.10016338620433018,3.270720400753461e-08,0.002017443515898811
519,Mean,0.0396307609652815,0.29697869457569065,0.08427715866779296,-0.022416744513734845,0.8381583568486178,0.16178076082063128,6.088233075100399e-05,0.0021263893970105236
519,Upper,0.04038364915339406,0.30743955852285204,0.0925759128844605,-0.011029730996801301,0.907530865036959,0.2402878360644433,0.00018253898543931743,0.002241280632636049
539,Lower,0.03856421921667436,0.291753621469148,0.08397933451418263,-0.03065005733953057,0.8100337760675669,0.06411321406001794,9.612767829914347e-06,0.0019436576506762287
539,Mean,0.03922898482280596,0.3027880313047165,0.09281071493656787,-0.018119203895611335,0.8765740356045703,0.12271516788157232,0.0007107965138573848,0.002026958097052227
539,Upper,0.039863419948521134,0.3140656980504906,0.10115382484231955,-0.005040068763228711,0.9356394525541868,0.18940303744775216,0.0018659885937889625,0.0021124299716034686
559,Lower,0.03913843099279636,0.3038853674552053,0.0894092910225982,-0.022987455642246354,0.838626672063119,0.04073985766600301,3.8239156587980724e-08,0.001990216747104401
559,Mean,0.03975688060417775,0.31376089130393364,0.09766538497432486,-0.010930933573144633,0.8992544416472871,0.1007453633600449,1.9499266770713552e-07,0.0020781901527983505
559,Upper,0.04034897253813864,0.323917033180985,0.10632426223307426,0.002821491380386041,0.9582698302551474,0.16050024275407335,4.2861515410462417e-07,0.0021750240792702395
579,Lower,0.039708560801269055,0.3503958204691596,0.11342171612947087,-0.02492786024802698,0.7577572417086175,0.09859740515595225,1.3623147580827375e-11,0.002166697852109177
579,Mean,0.04029246963005873,0.359620298274385,0.12078812915277723,-0.012365535247340343,0.8333107794401835,0.16668921753799243,3.0218242707979055e-09,0.0022704709142252573
579,Upper,0.0409296264081161,0.3685229297940226,0.1288447387712248,0.0007553920370884775,0.89542939322999,0.2388644813731719,8.744781753200432e-09,0.0023820147242597537
599,Lower,0.04045021657038465,0.361200789818469,0.10512569609557963,-0.020100629781175276,0.7642413572619726,0.09738733390582117,4.6205012127905856e-11,0.0021511222953002626
599,Mean,0.041164051840439544,0.3689554245247533,0.11369139283455697,-0.008323424556221787,0.8360620730606985,0.16393792628140794,6.578939538370675e-10,0.002237583727899879
599,Upper,0.04192229557860451,0.3770545191966632,0.12234463650437094,0.003188078786050685,0.9043852116657486,0.2363236602519475,1.9119748616756182e-09,0.002322624672454577
