,Time,State variable,Smoothing,Residuals,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Params fold,Params hopf,Params null,Smax,Smax/Var
0,0,9.655856855381424,10.027351049302196,-0.3714941939207712,,,,,,,,,,,,
1,1,9.931632926860688,10.023796047418612,-0.09216312055792386,,,,,,,,,,,,
2,2,9.60654187682009,10.020240612931788,-0.41369873611169794,,,,,,,,,,,,
3,3,9.708319541718408,10.016684744269943,-0.3083652025515349,,,,,,,,,,,,
4,4,10.009242697299046,10.013128440839894,-0.0038857435408488072,,,,,,,,,,,,
5,5,9.963514190442655,10.009571702941471,-0.04605751249881607,,,,,,,,,,,,
6,6,9.89873893394666,10.00601453108515,-0.10727559713848933,,,,,,,,,,,,
7,7,9.900402941937163,10.002456925989312,-0.10205398405214972,,,,,,,,,,,,
8,8,10.12787092244336,9.998898888787528,0.12897203365583287,,,,,,,,,,,,
9,9,10.154109152022318,9.995340420889926,0.1587687311323922,,,,,,,,,,,,
10,10,9.858216110498542,9.99178152328297,-0.1335654127844279,,,,,,,,,,,,
11,11,9.997270920694863,9.98822219649306,0.009048724201802472,,,,,,,,,,,,
12,12,9.878230791245763,9.984662441297374,-0.10643165005161137,,,,,,,,,,,,
13,13,10.430081106880875,9.981102258606699,0.44897884827417656,,,,,,,,,,,,
14,14,9.918413697268482,9.977541649448055,-0.059127952179572674,,,,,,,,,,,,
15,15,9.882213146774339,9.973980614260057,-0.09176746748571851,,,,,,,,,,,,
16,16,9.86325272092223,9.970419153533925,-0.10716643261169523,,,,,,,,,,,,
17,17,9.838007044449768,9.966857268134799,-0.1288502236850313,,,,,,,,,,,,
18,18,9.944108689738286,9.963294959381159,-0.019186269642872844,,,,,,,,,,,,
19,19,9.995772043593899,9.959732229036291,0.03603981455760774,,,,,,,,,,,,
20,20,9.633163813458985,9.956169078977792,-0.32300526551880715,,,,,,,,,,,,
21,21,9.739279397954263,9.952605511158506,-0.21332611320424277,,,,,,,,,,,,
22,22,9.620503113609956,9.949041528325333,-0.3285384147153767,,,,,,,,,,,,
23,23,10.09131197699052,9.945477134112192,0.14583484287832782,,,,,,,,,,,,
24,24,10.471754432526264,9.94191233288104,0.529842099645224,,,,,,,,,,,,
25,25,10.3315020081289,9.938347128633945,0.393154879494956,,,,,,,,,,,,
26,26,10.085593345065723,9.93478152453602,0.15081182052970377,,,,,,,,,,,,
27,27,10.16339266825212,9.931215522814325,0.23217714543779522,,,,,,,,,,,,
28,28,10.005954404024019,9.927649124973687,0.07830527905033158,,,,,,,,,,,,
29,29,10.268752319107252,9.924082331791388,0.3446699873158643,,,,,,,,,,,,
30,30,10.126988140421709,9.92051514350555,0.20647299691615828,,,,,,,,,,,,
31,31,9.91030392738556,9.916947559479661,-0.006643632094101903,,,,,,,,,,,,
32,32,9.677193315185184,9.913379578380724,-0.23618626319554004,,,,,,,,,,,,
33,33,9.708652700979927,9.909811198885503,-0.20115849790557583,,,,,,,,,,,,
34,34,9.903518518821048,9.906242420340961,-0.0027239015199125305,,,,,,,,,,,,
35,35,9.649250009456036,9.902673242718238,-0.2534232332622022,,,,,,,,,,,,
36,36,9.775545821487603,9.899103666253147,-0.12355784476554454,,,,,,,,,,,,
37,37,10.121957486324137,9.895533691834093,0.22642379449004402,,,,,,,,,,,,
38,38,9.943590105668216,9.89196332067923,0.05162678498898643,,,,,,,,,,,,
39,39,10.295679579404501,9.888392553511904,0.4072870258925967,,,,,,,,,,,,
40,40,10.268507843714437,9.884821390608602,0.3836864531058346,,,,,,,,,,,,
41,41,9.906492415042763,9.881249831377193,0.02524258366556964,,,,,,,,,,,,
42,42,9.60663172828003,9.877677874367917,-0.2710461460878868,,,,,,,,,,,,
43,43,9.780304309074204,9.874105518024004,-0.0938012089498006,,,,,,,,,,,,
44,44,9.740663419328106,9.87053276140103,-0.129869342072924,,,,,,,,,,,,
45,45,9.897835897210511,9.866959604013342,0.03087629319716889,,,,,,,,,,,,
46,46,10.189294265998397,9.863386045733517,0.3259082202648802,,,,,,,,,,,,
47,47,9.70803236258849,9.859812086265482,-0.15177972367699155,,,,,,,,,,,,
48,48,9.729192001986084,9.856237724743382,-0.1270457227572983,,,,,,,,,,,,
49,49,9.87562427627581,9.85266296058386,0.02296131569194948,,,,,,,,,,,,
50,50,10.07511736838736,9.849087793589028,0.22602957479833208,,,,,,,,,,,,
51,51,9.99693657881831,9.845512223441219,0.15142435537709176,,,,,,,,,,,,
52,52,9.955517789592061,9.841936249190262,0.11358154040179969,,,,,,,,,,,,
53,53,10.131643257800803,9.838359869298182,0.2932833885026209,,,,,,,,,,,,
54,54,9.999703694584845,9.834783081679866,0.16492061290497873,,,,,,,,,,,,
55,55,9.818258390318706,9.831205883463678,-0.012947493144972455,,,,,,,,,,,,
56,56,9.827574153983575,9.827628271212157,-5.4117228582839516e-05,,,,,,,,,,,,
57,57,9.67636630776675,9.824050241387752,-0.14768393362100163,,,,,,,,,,,,
58,58,9.881307610360317,9.820471790515446,0.06083581984487019,,,,,,,,,,,,
59,59,10.01505986813141,9.816892915404015,0.19816695272739437,,,,,,,,,,,,
60,60,9.278202034481872,9.813313612652417,-0.5351115781705449,,,,,,,,,,,,
61,61,9.886693905912113,9.80973387845878,0.07696002745333175,,,,,,,,,,,,
62,62,9.808024319313473,9.806153709319107,0.00187060999436639,,,,,,,,,,,,
63,63,9.88815358961669,9.802573101625862,0.0855804879908284,,,,,,,,,,,,
64,64,9.94766862684823,9.798992051630236,0.14867657521799416,,,,,,,,,,,,
