Time,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
399,1,0.04451465703486922,0.21139070134279772,0.12260604308191218,0.04368652640496376,0.999969194559732,5.074040968803101e-25,3.080544026806008e-05,0.0019456535804833275
399,2,0.04286451775700841,0.28659753126761883,0.10473327223863801,0.03014903066956573,1.0,4.489710763073441e-32,4.9077425475308455e-21,0.0015993119177981545
399,3,0.04063743862102889,0.2846109136039113,0.14174203827476695,0.07862148538492035,0.999999999995917,5.082499093225752e-26,4.083059722619485e-12,0.0018627508961207673
399,4,0.03358454021069698,0.16824951048460102,0.07826316308863274,0.11864364032019911,0.9999995731373438,2.948635823857426e-24,4.268626561667933e-07,0.0011192813213990163
399,5,0.04651956232978704,0.3277562279674055,0.1077287048762797,0.009699617544440048,1.0,2.2656639252715473e-27,7.94932039167777e-24,0.0019665777546110322
399,6,0.04029606321187773,0.35007194180583473,0.11821095469025239,0.0032568822500917177,0.9999999999873006,1.268325243109988e-11,1.6254691715523638e-14,0.0022142065825947114
399,7,0.045882898988563334,0.3009817244262746,0.1000701969862355,0.07332869822350828,0.9999999999842042,1.4481291886216305e-21,1.579577404802649e-11,0.0022819250592872025
399,8,0.04144609483416445,0.32006519607479195,0.06107715772028897,0.0017301753563705034,1.0,3.34388666707695e-24,1.7637742906848e-20,0.0018623894322195443
399,9,0.04213743136622037,0.2622225365171668,0.07646992077570562,0.006034648170098427,0.9999999999998677,9.087803387650787e-22,1.3244279582538352e-13,0.0020962726410198246
399,10,0.044923278307005626,0.33202761109217294,0.17163988847410855,0.04849836139256833,1.0,1.5397154468481898e-24,6.614586841306644e-18,0.001933980184319829
399,11,0.03391460243872288,0.2663220583671039,0.03748585366146103,0.016347610192525584,0.9999999999958773,8.12139048692845e-26,4.122771354248807e-12,0.0014343493522217799
399,12,0.04403787724744701,0.25842249073504026,0.09025187555438763,0.06065317678782586,0.9999999998811446,2.646779725072601e-20,1.1885529437262804e-10,0.0025863495241817977
399,13,0.03824305252825064,0.22103885538899243,0.02085575707061565,-0.03311480918622749,0.9999985883928637,6.755732239258894e-07,7.360339124640561e-07,0.0024198530704998026
399,14,0.0430322081145132,0.31813632035070444,0.13758334811667577,0.10582549224467182,0.9999999999999989,9.600189925027497e-27,1.1564467238252689e-15,0.0021182787920591365
399,15,0.03890014658388805,0.2147252257557615,0.09203287234198144,0.03652322435759162,0.9999999669850561,2.419586288201824e-29,3.3014943965910534e-08,0.0013427204877371633
399,16,0.04335719816162691,0.3044334992093735,0.1812641398958779,0.08144326839673027,0.9999999999999993,1.0307396519504805e-27,7.473361439676598e-16,0.0023458349039181627
399,17,0.035702570947472645,0.25300145868620216,0.04972065943695191,-0.002606265498457377,0.9999999162426706,4.429475156234032e-22,8.375732938910349e-08,0.001492554628632603
399,18,0.03965506027219659,0.23567525755963226,0.07085052620617163,-0.03349609321467831,0.999999659285985,3.208136768671364e-14,3.407139830446484e-07,0.00184235566707912
399,19,0.04189800105434292,0.2553224128652506,0.16039295348414984,0.13582456758343883,0.9999999999997871,1.2929904958436947e-27,2.1286959312572075e-13,0.002272310330312048
399,20,0.0468509930583985,0.31970876822110456,0.11495942013908941,0.035384098870676235,0.9999999988739019,1.9550673847389925e-12,1.1241431101157069e-09,0.0032173018843093914
399,21,0.037290073167154734,0.29819936100672295,0.13090912893414747,0.13633891796392877,0.999999999399787,3.639827623939212e-21,6.002129053831943e-10,0.0021997409656120148
399,22,0.04164083301777983,0.26740648861647814,0.12688297767018353,0.0033223110228929806,0.9999999999981835,5.507404028019353e-21,1.8165372931328262e-12,0.0018923190041021383
399,23,0.047829452545298336,0.40422720977194715,0.22404258683295625,0.08144475922139821,1.0,3.166342525630788e-21,5.160452775012598e-18,0.0030005619116684357
399,24,0.03891065205081304,0.3014157298050988,0.06827695326311796,-0.06663756195362848,0.8390944182777712,0.16090557177623205,9.945996815086574e-09,0.0021852470493243085
399,25,0.041031030383544116,0.3221502054671911,0.1481461305708172,-0.0004585252249599632,0.9999924256678878,7.574292423471898e-06,3.968880730661766e-11,0.002341158834717449
399,26,0.04345336873952617,0.2869870920312045,0.10117679652410096,0.029226719519235608,0.9999999999999976,7.781786546416488e-24,2.404087742786869e-15,0.0020405931988895266
399,27,0.0426361446782646,0.35023772987989826,0.21979200644568886,0.0822531432785034,0.9999999999975779,1.000331706617083e-16,2.4219855445367173e-12,0.0028486563282251413
399,28,0.04056404916388191,0.2606750005421971,0.15010497435582254,0.03463876524625393,0.9999999999994869,1.1209596832091975e-29,5.131027161786051e-13,0.0019050262255326652
399,29,0.04854607203098564,0.37375818501058755,0.17139099976831468,0.029111474082666247,0.9999999999257501,7.424430603017724e-11,5.462762553133971e-15,0.0032392214129592116
399,30,0.04215828768439781,0.21819113536302248,0.08232097627669478,0.07715357062191419,0.9999999927517482,1.147705812259983e-27,7.248251657811062e-09,0.0017099249976361662
399,31,0.044596067997367324,0.3424795787470698,0.1120914743033553,0.005663640780545341,0.9998463760804013,0.00015362388179871584,3.7799983569183275e-11,0.002948861675070392
399,32,0.03926902832381264,0.25677903751190156,0.09457734797545088,0.04875655750707429,0.999999999769212,3.037052297722414e-31,2.30788093665784e-10,0.001155962816073477
399,33,0.03827778991105322,0.2151839683237434,0.05875346382506808,0.03489355981876174,0.9999999991609214,1.5264338543853612e-27,8.390786395810405e-10,0.0015056397892436524
399,34,0.03839853595299181,0.31251381856610844,0.07325415412702917,-0.014845767541480584,1.0,9.280247208251542e-24,2.906597524797616e-17,0.0016133724372468976
399,35,0.03684605079934998,0.2451781266090107,0.02348671058444832,-0.04245479272767295,0.9999999909549854,9.225857961897846e-22,9.045014663564025e-09,0.0015553060293060298
399,36,0.04256783476826143,0.28535916348003826,0.08222538730183719,0.030424418641783007,0.9999999816587385,1.3476706279540557e-15,1.8341260267347847e-08,0.002289076065901117
399,37,0.041005087979773036,0.2514520901830552,0.07919451349766594,0.018028200457114937,0.9999999999837643,4.94262129669804e-23,1.623570466838217e-11,0.002004008251813153
399,38,0.03572015111069994,0.25489871652789503,0.09256952716058302,0.04992134039314075,0.99999999999968,6.823823441012207e-32,3.198804206201805e-13,0.0015471427465977424
399,39,0.03706018307102506,0.27782297125097943,0.1345599499997,0.027215578955053284,0.9999988113115218,5.60236515224774e-11,1.1886324545529405e-06,0.0020277904959048886
399,40,0.04475351465,0.33571268411898997,0.14106232266116742,-0.030324007473009187,0.9999999999999996,4.2563477111826393e-16,6.113543460042128e-17,0.0021480486955134446
399,41,0.04071312881661811,0.27100667519020094,0.046391092164142396,0.019844864470343594,0.9999999999988416,2.2456246648271114e-20,1.1584051433636391e-12,0.0020924440202217984
399,42,0.041167423405880754,0.23892447971845499,0.06072909395059096,-0.007026111067058747,0.9999984888924155,7.450606375222049e-22,1.5111075844361292e-06,0.0018246595762380535
399,43,0.04393751571337525,0.3492605952314542,0.1215663750640632,-0.008106089918449395,1.0,9.175606252487387e-27,7.241384807005437e-22,0.0019670829197934374
399,44,0.03702355465966982,0.2702788883717414,0.04619909402545159,0.019597436223102855,0.9999997255012588,1.777291601204906e-13,2.744985635380525e-07,0.001969323403659611
399,45,0.041294908932237015,0.2587964750904754,0.10996512290473241,0.044690862382925155,1.0,3.898472661383353e-39,2.4503101006683826e-19,0.0016790974453966502
399,46,0.03731642760546839,0.23208899306576303,0.09733273399501047,0.013765762930323076,0.9999996058977086,1.1615071407099466e-11,3.9409067611406857e-07,0.0019886301606426835
399,47,0.03841299819830765,0.26509889275597326,0.04045893123558277,-0.000806866685927209,0.999999466078153,3.661775029372744e-07,1.677443441138601e-07,0.002920748367399552
399,48,0.044687172460331256,0.3321114345541391,0.11229999768690613,-0.0040026974713354,0.9999999999999996,6.510114397070839e-23,5.125760114808352e-16,0.002231365243600343
399,49,0.039375890065018515,0.207245684274109,0.06721995366807891,0.04840012201687988,0.9999999999995741,5.3751592129231444e-33,4.257711673804435e-13,0.00151897418905189
399,50,0.043448246909481826,0.3481733394329902,0.09512074235394066,0.005233033166171154,0.9999999999999802,2.543680318234868e-17,1.9848759231173023e-14,0.0025317118804854153
399,51,0.038179909982839315,0.2779863071261471,0.1860547962586248,0.10633962844895338,0.9999999950554841,1.2738420495076223e-24,4.9445159245600985e-09,0.00159625028930746
399,52,0.03953554128137072,0.26493876540339756,0.10982925660385812,0.01864040336137932,0.9999999751888133,2.454906982417395e-08,2.621170113976855e-10,0.0022508689358473315
399,53,0.045845264548604006,0.24796870878900534,0.09987310907542161,0.08840177356717789,0.9999999999999651,3.4742054739304412e-31,3.49228405163885e-14,0.0021351601716290444
399,54,0.042439643381178116,0.34485862111243765,0.18848793001125203,0.04858660146878719,1.0,2.3434056973714966e-22,1.7603341313000076e-17,0.0020489972144453125
399,55,0.04356910784240695,0.3639699336050489,0.09514463371342836,0.021940977368152006,1.0,8.038574830656782e-25,1.597824166633879e-22,0.0020492935646755227
399,56,0.04219867652705398,0.3081244163101799,0.17780491323109224,0.06771352177107141,0.9999999999999925,7.485355970470463e-25,7.44130696203169e-15,0.0020813980100049226
399,57,0.04068994217288651,0.2705167121689074,0.08553899681972976,-0.005605599944778839,0.9999999995057136,1.1984149322200643e-12,4.93087953985475e-10,0.002179659926035631
399,58,0.046768710126355244,0.39738264317794364,0.12894125239947152,0.012644112951167364,0.9999999999999234,7.66005626566549e-14,7.065516022588517e-17,0.0023676097553187547
399,59,0.04559826924351347,0.3614371904905666,0.09164551229588747,-0.012988726917179899,1.0,5.728386191125352e-23,2.8090050649670806e-17,0.0025809391724662817
399,60,0.04932624013287794,0.39338390747605806,0.19794074632546033,0.07464946080124484,1.0,6.512908329531308e-27,2.131070820287615e-23,0.0025676009451927303
399,61,0.04278778150730877,0.2918261587898263,0.1417753775590739,0.04384891179062234,1.0,2.0559333264192892e-24,7.556729519319167e-17,0.001846491980081238
399,62,0.04199691205734164,0.3328437830991052,0.13656458500750104,0.09958532002228491,1.0,9.596539114600744e-31,4.140548499344284e-17,0.0022904813863681038
399,63,0.04413765378251355,0.2976977541019986,0.12895644043105575,-0.0005678429251581102,0.999999999913231,3.244901781339074e-13,8.644472810147616e-11,0.00274336084422001
399,64,0.03814424415517428,0.32273227967230295,0.0863251686611507,-0.08518066385738944,0.9999998717400362,1.2825993295121546e-07,3.095412777917122e-14,0.002246143171958697
399,65,0.044368978408767856,0.3614573612222995,0.14409803686067343,0.0008102897056299248,1.0,1.0768093864528632e-21,1.1640400892094293e-17,0.0021541030038899275
399,66,0.038942515696900236,0.2716297053568303,0.18714970275612547,0.09061354686988096,0.9999999969415738,1.1256093119889978e-24,3.0584261305838895e-09,0.0019338220173807266
399,67,0.043665193283014866,0.2748837325259078,0.13925744122325764,0.09633418811807538,0.9999999999998208,4.73696395989321e-29,1.791848629744302e-13,0.0018840437187669233
399,68,0.04015318119120186,0.3226766000861211,0.115136767005134,-0.003547448059408565,0.999999999999996,2.6998036176329536e-16,3.7696873640184e-15,0.001994162123015277
399,69,0.03768859225776201,0.2609495059098103,0.0578999918205204,0.015038079805874809,0.9999999995052318,4.725499483920343e-10,2.221832025504648e-11,0.002111235786602664
399,70,0.04484177044559043,0.3699241834138561,0.1743204418171846,0.05467812374555264,1.0,6.863864615913332e-28,1.5463121160469632e-22,0.0023830981579212327
399,71,0.04772698924460549,0.2921302755805922,0.09157965934190501,0.0043593241952483725,0.9999999999320344,2.286249583734117e-19,6.796558815323316e-11,0.002675450970708435
399,72,0.03751014047440084,0.3243518622876462,0.029515028253419485,0.02276114728676022,0.9999999999999991,7.25217863201445e-23,9.686033253345902e-16,0.0019304769073187737
399,73,0.03939243070875413,0.2563754041094959,0.040683313107762104,-0.01850476987834523,0.9999999966345889,8.668059206668386e-12,3.3567431738143887e-09,0.0020159956150335254
399,74,0.03791800813348254,0.27030179240294283,0.09162310939552354,0.037581141807497664,0.9999999999999669,2.8387241505303147e-20,3.3141651417604205e-14,0.0019637018881002045
399,75,0.039305343526689386,0.23761232731680013,0.12254333432259575,0.12788806949674003,0.9999825595688517,3.828686114536384e-22,1.7440431148161504e-05,0.0016499368390515048
399,76,0.041941425941187396,0.23862908295874197,0.15310298365931216,0.13567305788759848,0.9999999351040596,1.1297498741453487e-22,6.489594031793168e-08,0.0022658672352449203
399,77,0.0372666643200457,0.18631917168588083,0.0782662424077258,0.011400116561363454,0.9999987499506945,3.9338221032805055e-25,1.2500493055548541e-06,0.0013212775016875214
399,78,0.04068018894815313,0.32807766229431773,0.13544959297483672,0.06945577698983163,1.0,9.139683094477448e-29,3.281988000029675e-17,0.00237785688286946
399,79,0.03815388513945021,0.26742345759572617,0.01160751907619213,0.016973358905131127,0.9999999901570852,5.745944910184455e-16,9.842914077065933e-09,0.001414638772938011
399,80,0.0407848810394819,0.33244596848525515,0.14469159481267138,0.07654406738652515,0.9999999999982818,4.4610003619521084e-13,1.2721690954755106e-12,0.0024338857104505185
399,81,0.0413979688761078,0.28123561014973225,0.1509605586705142,0.04184186966460071,0.9999999999998193,2.6263173748448065e-28,1.8078276250624247e-13,0.0022986585581906364
399,82,0.0428946120879723,0.2850428994346869,0.11988311505458091,-0.004318772011324313,0.9999999999999982,4.739885534154131e-24,1.8362484565287747e-15,0.0019333991561143035
399,83,0.044107060842930985,0.29671042736927195,0.1351952398030307,0.015968841130784884,0.999999999999976,1.2562840544854075e-22,2.4023539920423762e-14,0.0019989877003889493
399,84,0.039366079070451664,0.33944856643365323,0.08249335321737791,0.003427208048492536,0.9993874071860177,0.0006125839520738691,8.861908385003658e-09,0.0023981969633675732
399,85,0.03942306685313003,0.26928559508174815,0.09598491004505386,0.028967675046982815,0.9999999999118727,3.3846512721690354e-11,5.4280766687509417e-11,0.0019375712480558225
399,86,0.04084447500513384,0.2597147011674765,0.1473516481201581,0.11850823342790014,0.9999999999307216,8.183564052310324e-26,6.92782962090502e-11,0.002090719021178576
399,87,0.04207675100821759,0.2944678735854828,0.13082599150909574,0.1267873885848469,1.0,7.847823986636018e-31,8.351939716218891e-17,0.002088478116783808
399,88,0.03399265109093006,0.25576823792650755,0.08319612027062884,0.0048211875900375355,0.9999999999995719,1.167275199884525e-20,4.280616324779267e-13,0.001478741642329116
399,89,0.04030962496521925,0.24708671649293568,0.015581651414492073,0.0092460934089672,0.9999999895556592,1.7785976342997732e-19,1.044434085575508e-08,0.0021478253411489215
399,90,0.04221586871158113,0.3410310093658089,0.11536064271513749,-0.0073922875949885,1.0,6.061480470941564e-24,4.286888605927692e-17,0.002284245082245482
399,91,0.0392134035952254,0.3022930382848225,0.11610543831554562,0.005068544319535861,0.00016247212204738065,0.9998375276138152,2.6413748424544646e-10,0.0025056378886726964
399,92,0.04151837203020827,0.2800282448960342,0.1092228863474874,0.00635935606334842,0.9999999999999638,5.923372438262347e-25,3.6293909437775045e-14,0.002263315855448817
399,93,0.04014754807884223,0.30578302040907535,0.13737239235404772,0.06056303372978862,0.999999999993749,5.910309736310901e-12,3.407263269736486e-13,0.0020036498686295265
399,94,0.03827221247872927,0.17777444140008972,0.09562803025978991,0.034233960567070926,0.9963883147262719,1.8768322476951042e-17,0.003611685273728003,0.0022443955881583256
399,95,0.04131863620723416,0.33164151737708375,0.14095698094127887,0.06013630576536736,0.9999999999999925,1.356681486136649e-21,7.518542023873094e-15,0.002208985688321089
399,96,0.04695642145133522,0.3357691417257899,0.1215771629366805,0.018599557483539725,0.9999999999999993,2.8240451843085615e-22,5.742186284034452e-16,0.0020899467898779374
399,97,0.036638990690720415,0.24987678406718497,0.0563050909442072,0.06467881659309425,0.9999999999586766,9.51133221452715e-28,4.132327884164028e-11,0.001296650161737522
399,98,0.04507537748056381,0.3234676004240601,0.1611851717870858,0.0008644291039422115,0.9999999999998785,9.366229340153521e-17,1.2143811557026503e-13,0.002005675160858763
399,99,0.04481828563468061,0.2837185838599347,0.13744012716446752,-0.011657519521162337,0.999999998495998,2.591524041824749e-13,1.5037429402700206e-09,0.0018693041466004276
399,100,0.04187487945114321,0.3166096648945716,0.09979893988074222,0.016256294298386403,0.9999999999994635,1.3859565831095013e-14,5.225850666871332e-13,0.002451344154982094
419,1,0.036287237708638904,0.23435250129357107,0.07046136997595448,-0.002903864125789336,0.9999999955155245,7.829053474411898e-24,4.484475461083794e-09,0.0015319301592904215
419,2,0.044123460677987406,0.3718327668350143,0.09865480010605436,-0.06111200460270119,0.9999999831213272,1.6878671957140364e-08,8.873235033663515e-16,0.002466308395152522
