Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
399,Lower,0.03580969161587146,0.007892177228412506,-0.029989168742568188,-0.07416514206964692,0.03167448135169671,8.281158878188218e-15,0.6256476962899574,0.001368440965168527
399,Mean,0.03790710021344944,0.03412637572266382,-0.008647419933861136,-0.05207839997898285,0.1709007841057762,0.01190348659058549,0.8171957293036382,0.0015484694819864245
399,Upper,0.04015348395414641,0.062132814438569356,0.014234101762657462,-0.029421222584661913,0.3777803778760952,0.035710453245546205,0.9587995371113833,0.0017336536192404254
419,Lower,0.03694941590336083,-0.001970226411691327,-0.024752967375043643,-0.11007398155062863,0.025408211096851863,1.1327707624470482e-12,0.556654265416141,0.0014840825246141681
419,Mean,0.038374404900186045,0.027085785522354668,0.0009552688292233172,-0.07946035107392882,0.1966887138701534,0.022955991619658403,0.7803552945101881,0.0017407249338274272
419,Upper,0.039651576767525266,0.059488388915880736,0.028022761505461707,-0.04871557446097986,0.4070881758060535,0.06886430493505576,0.947974486520125,0.0020187195771387066
439,Lower,0.037192096378517364,-0.05345606698900289,-0.008821800996974712,-0.0753062169875589,6.105545187509663e-05,4.933089892372056e-13,0.6090300158782279,0.00144715125574315
439,Mean,0.03882635080649318,-0.02001887532068385,0.012020706191740657,-0.054697861421302965,0.11537932513460336,0.06668162198757646,0.8179390528778203,0.0016571686290962958
439,Upper,0.04041547983647443,0.014981311656699164,0.03437264860325557,-0.03357468683858314,0.27480204135578035,0.20004486530465732,0.9998089107141395,0.0018739449746647905
459,Lower,0.03800208290361217,-0.1186031486957759,-0.026016721687942335,-0.05135778841915374,2.408662891728177e-07,6.792778618764254e-05,0.7036703082117944,0.001374004014111598
459,Mean,0.039910320762982066,-0.0822268377004078,0.008816913453367376,-0.02762372618278034,1.6108049041910204e-05,0.10147733192766192,0.8985065600232962,0.0015552252008162735
459,Upper,0.04211983148088596,-0.04671999155808945,0.046625963839501745,-0.0037503008946306615,4.1252772135757056e-05,0.29619728349526336,0.99989847084306,0.0017555232536804431
479,Lower,0.03960460388439974,-0.1834448567544728,0.027610307620686784,-0.026389254249069686,2.1612874833088488e-08,0.11105525485485992,0.3096931160555476,0.0015513835987031907
479,Mean,0.04084155086784393,-0.14344417806523876,0.0443117477981069,-0.01064793923800374,1.110463213169482e-05,0.3982975042296604,0.6016913911382079,0.0017162357320025079
479,Upper,0.04175062708170504,-0.10211019408003884,0.061488121857246274,0.004554459555080727,2.6952488044436643e-05,0.6955201478521221,0.8882354388021076,0.0018783837495041848
499,Lower,0.037879333467782675,-0.16397826528883022,-0.02480046542695868,-0.07378915660502745,1.1022726837429897e-08,2.490277979501484e-06,0.5000000057773843,0.0013990756648362987
499,Mean,0.03905307817331155,-0.12910521135350952,0.004210185660011462,-0.04501770671214631,1.0244563605359067e-07,0.21927529809097282,0.7807245994633911,0.0015540155459877422
499,Upper,0.04030746390461343,-0.09624089851404952,0.03333319785043528,-0.019968716946882334,2.581110404319277e-07,0.500000442739292,0.9999974328890222,0.0017118693154966117
519,Lower,0.03654322044343506,-0.2304763711868813,-0.013104022348331032,-0.048482139653165696,1.9368789130688067e-11,0.4158208205206485,0.09387666115142682,0.001439356142222031
519,Mean,0.03852365062236355,-0.18605262375543039,0.009603525682679743,-0.029626928012132524,1.5661437898986491e-09,0.7106934359131094,0.28930656252074677,0.0016799839332660512
519,Upper,0.04064347508102522,-0.15202670904836235,0.03474981545843033,-0.012280277938281714,4.1571085701054316e-09,0.9988783418198321,0.5794048726136947,0.001943806887775528
539,Lower,0.03789786269798373,-0.2277928550878752,-0.00996683490647408,-0.05221020085853179,2.4078588591827474e-11,0.2991425147379673,0.14901510532023682,0.0015184958824732311
539,Mean,0.03855123007319524,-0.18551989062176386,0.013036652909493143,-0.02301464123774967,8.007166913437615e-07,0.5579603230009423,0.4420388762823662,0.0016753647774741583
539,Upper,0.03920192398128091,-0.143616729992619,0.04077694665461155,0.0006463555217870196,2.35775882896808e-06,0.8518435140901783,0.7416507045002989,0.0018583371478228144
559,Lower,0.03647731195743622,-0.2872989702443337,0.00370618790921249,-0.059134186471157195,1.8994201380733586e-13,0.5178311813986848,0.0012942435357908896,0.0016190366295849748
559,Mean,0.038281567202061835,-0.24783349480659272,0.0339435042950877,-0.04225319225395465,9.607137653450518e-11,0.8041770850817838,0.19582291482214495,0.0018543522473518127
559,Upper,0.04030002862917107,-0.2123678871524773,0.05692445964493982,-0.018785175295066747,2.7410971335800235e-10,0.9999648378029853,0.4880033652073046,0.0020972105190098303
579,Lower,0.036625861989648484,-0.22022987707130134,0.024058226949072573,-0.06832198706603093,2.189657456424003e-12,0.4878568568648358,0.02394626368330119,0.0016012619639214588
579,Mean,0.039409706419099,-0.20134368715565015,0.04354871633405972,-0.05147799640340848,2.591269857099062e-10,0.7780985241578569,0.22190147558301626,0.0017397099950223996
579,Upper,0.04212362131361833,-0.17861107072960708,0.06697094890173456,-0.03498226314878487,5.164016758929001e-10,0.9966166764267087,0.4906600961360325,0.0018708943284441182
599,Lower,0.041426941785112165,-0.25151819156762634,0.04264992014614708,-0.06083997582097844,1.2961870544555858e-16,0.4196165490844197,0.09112573391548834,0.001739605234767748
599,Mean,0.04297380699345921,-0.21462784626890455,0.056846258547909236,-0.044163907782989745,2.279564683416202e-08,0.706596938503465,0.29340303870088813,0.0018918445978408857
599,Upper,0.04455692335524593,-0.1755105534019456,0.07015534112195036,-0.025837275109926065,6.434152925448948e-08,0.9999999882588718,0.5933440463850231,0.0020587282208002515
